"sbjCode","condit","distortion","Pattern_Token","Category","Response","Corr","rt","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9"
"sub348","high","med","new_med",3,2,0,689,1,-1,9,5,7,16,2,12,8,-12,-8,-1,5,-12,15,-13,-13,-4
"sub380","high","high","old",1,3,0,1313,1,-1,10,-3,7,17,3,-15,19,5,-13,1,-11,-18,7,-1,-3,-1
"sub384","high","high","old",3,3,1,1012,1,-1,-6,-14,11,1,4,-6,4,0,0,9,-4,-7,-10,-2,5,4
"sub281","mixed","high","new_high",1,2,0,2088,1,-1,12,5,-23,7,-2,3,-7,-12,11,-13,5,-17,4,-14,2,-7
"sub32","mixed","high","old",3,3,1,921,1,-1,-8,-16,-9,9,-7,10,1,6,-7,-1,13,1,-2,-7,0,-4
"sub341","mixed","med","new_med",1,2,0,2408,1,-1,6,-18,1,10,16,1,0,5,-6,-11,12,-12,5,-14,3,-8
"sub341","mixed","low","new_low",1,1,1,702,1,-1,10,-9,1,9,15,-1,0,6,-11,-13,11,-11,2,-7,-1,-12
"sub341","mixed","med","new_med",1,2,0,1277,1,-1,7,-8,-4,0,15,0,2,5,-12,-12,11,-10,5,-18,-1,-7
"sub341","mixed","high","new_high",1,1,1,3095,1,-1,11,-10,2,10,13,-5,2,4,-11,-11,12,0,6,-12,-3,-18
"sub341","mixed","high","old",1,1,1,997,1,-1,8,-7,-2,11,16,-1,2,5,-7,-18,14,-10,6,-13,0,-12
"sub357","mixed","high","new_high",1,1,1,1095,1,-1,3,13,3,16,24,12,1,-8,-4,-6,-2,-1,14,6,-10,8
"sub52","mixed","low","old",2,2,1,1174,1,-1,1,-10,14,-18,2,-14,-11,-11,-14,5,-7,5,13,-9,10,0
"sub52","mixed","low","old",2,2,1,625,1,-1,2,-8,11,-15,12,-12,-10,-11,-13,0,-9,-5,14,-7,11,1
"sub52","mixed","prototype","prototype",2,2,1,2226,1,-1,1,-10,9,-15,2,-14,-10,-12,-14,5,-9,-5,13,-8,10,1
"sub52","mixed","low","new_low",2,2,1,567,1,-1,1,-10,7,-13,-3,-6,-9,-12,-14,6,-4,-4,12,-7,11,1
"sub1","low","low","old",2,2,1,1029,1,0,9,10,4,19,0,12,5,-9,-9,15,7,-8,1,7,4,13
"sub277","low","high","new_high",1,2,0,845,1,0,2,-12,0,6,-4,10,10,-13,0,17,-14,11,13,-2,11,-1
"sub41","low","high","new_high",2,2,1,3255,1,0,-7,10,-12,-2,-6,-8,-19,-7,-6,-3,9,-12,3,-10,11,7
"sub45","low","low","new_low",2,2,1,720,1,0,-10,-7,-11,-3,-1,14,23,-9,8,12,8,9,-2,1,-5,-1
"sub45","low","med","new_med",2,2,1,290,1,0,-2,4,-11,-2,0,15,18,-2,7,10,6,4,-3,-4,-4,1
"sub90","low","med","new_med",1,1,1,2863,1,0,2,-6,12,-6,-3,-2,13,-17,-7,15,-1,-4,11,-4,-6,4
"sub115","medium","med","new_med",1,1,1,473,1,0,-13,-12,6,-14,11,13,-14,-6,5,1,0,-7,11,-14,9,-2
"sub323","medium","high","new_high",3,3,1,1286,1,0,15,11,-3,11,-8,2,-3,4,-1,15,9,-21,0,-6,14,-13
"sub339","medium","prototype","prototype",3,2,0,1101,1,0,-5,-7,5,-6,12,15,2,-10,6,9,11,-4,1,7,7,4
"sub34","medium","med","old",2,2,1,2181,1,0,8,4,-2,-9,11,-9,-1,-14,-13,1,-10,-7,-9,-13,6,-3
"sub355","medium","med","new_med",3,3,1,594,1,0,-10,14,-4,-15,-12,-10,1,-10,-1,-5,-3,12,3,-1,-1,2
"sub375","medium","high","new_high",2,1,0,1474,1,0,14,0,15,-21,-5,-5,3,-10,-7,-10,-5,3,-11,8,7,0
"sub95","medium","med","new_med",1,1,1,634,1,0,17,12,18,-13,16,6,8,-1,0,7,-12,8,9,8,-4,3
"sub12","high","high","old",1,1,1,5082,1,0,6,5,0,15,-1,17,13,-17,-3,2,-14,-3,2,-3,6,-15
"sub275","high","high","old",3,2,0,0,1,0,-16,-11,-11,-2,-3,-6,1,13,2,-5,-15,3,11,-6,7,-8
"sub304","high","high","new_high",1,1,1,773,1,0,17,-5,-10,-14,1,14,-11,3,-11,-12,-2,-2,-17,11,3,-12
"sub348","high","high","new_high",3,3,1,3809,1,0,9,9,7,7,10,6,6,-12,-11,5,12,-19,17,-10,-9,-6
"sub348","high","high","new_high",3,3,1,509,1,0,-4,-2,1,13,-10,7,8,-11,-3,-10,12,-16,22,-12,-10,-6
"sub117","mixed","med","old",2,1,0,2148,1,0,-1,-11,-2,7,12,-4,-14,-10,-7,11,-5,-10,1,-7,-12,-1
"sub117","mixed","low","old",2,1,0,1205,1,0,0,-11,0,14,13,-3,-6,-7,-6,10,-3,-11,11,-4,-9,0
"sub285","mixed","prototype","prototype",3,1,0,939,1,0,4,3,-8,-9,-11,-7,2,-14,-10,2,5,-3,-2,9,2,-2
"sub285","mixed","low","new_low",3,1,0,631,1,0,13,3,-8,-9,-11,-7,2,-14,-10,2,5,-3,-2,9,1,-7
"sub285","mixed","low","old",3,3,1,1567,1,0,5,3,-7,-10,-12,-7,2,-14,-10,2,4,-3,-3,9,2,-2
"sub52","mixed","low","old",2,2,1,554,1,0,2,-10,7,-13,2,-15,-10,-13,-14,5,-10,-4,10,-17,11,1
"sub52","mixed","med","new_med",2,2,1,2519,1,0,4,-19,10,-15,1,-19,-9,-11,-12,6,-9,-6,23,-10,11,-2
"sub52","mixed","med","new_med",2,3,0,1270,1,0,2,-10,11,-17,3,-13,-11,-13,-16,5,-7,-1,11,-6,14,5
"sub1","low","low","old",2,2,1,692,1,1,7,11,10,15,-6,8,5,2,-10,15,3,-5,0,8,4,15
"sub1","low","low","new_low",2,2,1,662,1,1,5,15,9,15,-1,12,4,-7,-10,15,6,-9,1,8,3,14
"sub1","low","low","old",2,2,1,1114,1,1,8,11,9,15,-2,12,3,-8,-9,15,7,-9,2,7,3,15
"sub1","low","med","new_med",2,2,1,1485,1,1,7,18,4,20,0,11,4,-9,-10,16,8,-9,-1,7,3,13
"sub1","low","high","new_high",2,2,1,881,1,1,9,10,11,16,0,13,3,-7,-8,15,6,-9,1,8,3,12
"sub209","low","med","new_med",2,2,1,2581,1,1,-15,13,13,-3,-3,14,9,-8,17,5,4,-8,12,-15,8,8
"sub225","low","low","new_low",3,3,1,1478,1,1,-5,1,-11,1,0,-4,-12,-6,-3,-7,-3,-11,-2,7,12,-3
"sub237","low","low","old",3,3,1,2723,1,1,-8,12,3,12,-4,-6,-6,5,5,-4,-5,13,6,-11,2,-17
"sub306","low","high","new_high",2,2,1,1009,1,1,-19,-4,4,4,12,11,-11,9,0,-6,15,-10,15,2,-12,0
"sub318","low","high","new_high",3,3,1,2557,1,1,-5,-7,10,-7,5,-3,2,-15,5,-15,4,19,14,1,-21,9
"sub346","low","low","old",2,2,1,644,1,1,9,2,-8,-14,-6,0,-15,-1,17,-2,-6,4,-2,-5,-8,-7
"sub45","low","med","new_med",2,2,1,171,1,1,-7,-6,-9,-2,1,15,9,-8,9,11,5,13,8,-2,-3,1
"sub45","low","high","new_high",2,2,1,511,1,1,-5,-13,-20,4,4,14,21,5,0,3,1,6,-3,1,-9,-3
"sub45","low","low","new_low",2,2,1,1236,1,1,-8,-6,-10,-5,0,15,15,1,8,11,5,3,-1,2,-4,0
"sub218","medium","med","new_med",3,3,1,1450,1,1,7,3,-18,6,3,-16,-11,-13,-6,-11,-11,-1,-10,-5,13,-15
"sub222","medium","med","old",3,3,1,1701,1,1,3,-9,10,8,4,-5,-5,9,-3,7,12,-3,-2,12,1,-12
"sub222","medium","med","old",3,2,0,1116,1,1,23,-2,4,13,11,-15,-9,11,-2,10,15,-3,1,19,0,-12
"sub242","medium","med","old",3,3,1,1002,1,1,13,-4,-9,6,-4,7,1,-5,6,12,-2,-10,3,5,12,5
"sub262","medium","med","old",1,1,1,800,1,1,-16,9,-9,0,6,-22,-16,-1,-1,4,-4,5,-8,-3,14,10
"sub323","medium","med","new_med",3,3,1,715,1,1,5,10,2,13,-9,0,-3,6,-2,18,11,-15,-2,-8,14,-13
"sub339","medium","high","new_high",3,3,1,1143,1,1,-7,-12,5,-7,21,19,6,-13,-2,16,7,-1,4,3,7,6
"sub367","medium","low","new_low",2,2,1,996,1,1,-4,12,12,7,9,9,9,-14,13,-8,-3,4,9,-11,6,-5
"sub83","medium","med","old",3,3,1,881,1,1,15,-8,5,-1,3,-2,-7,17,-15,-5,6,6,-2,11,0,-16
"sub83","medium","med","old",1,1,1,1263,1,1,-1,-6,8,-11,0,23,12,-14,-9,-11,-13,-14,12,5,-12,10
"sub83","medium","med","old",3,3,1,1186,1,1,13,-10,1,-8,3,0,4,7,-13,-2,5,9,-5,8,12,-19
"sub304","high","med","new_med",1,2,0,5307,1,1,15,-8,-11,-11,0,11,-9,10,-14,-9,9,5,-11,6,-1,-6
"sub304","high","high","new_high",1,1,1,2647,1,1,18,3,-10,-8,3,12,-7,10,-24,-10,16,6,-10,6,3,-7
"sub312","high","high","old",3,3,1,3697,1,1,-8,-13,-10,-1,-5,5,9,4,2,-2,-7,-6,5,6,-15,-4
"sub328","high","high","new_high",3,2,0,596,1,1,3,12,-8,-3,-20,2,14,8,18,1,10,-13,2,-14,7,6
"sub328","high","high","new_high",2,3,0,891,1,1,-9,-14,-4,-7,-14,12,7,10,15,-4,-19,-17,1,-2,7,13
"sub348","high","med","new_med",3,1,0,1898,1,1,3,4,14,18,2,10,6,-11,-9,-2,10,-11,14,-10,-12,-7
"sub380","high","high","old",1,3,0,1497,1,1,0,-5,10,19,19,-13,14,2,-2,-13,-11,-9,5,0,-7,-1
"sub117","mixed","low","old",2,2,1,1289,1,1,0,-11,0,14,13,-3,-6,-7,-9,10,-4,-10,11,-5,-14,-1
"sub117","mixed","prototype","prototype",2,2,1,3518,1,1,0,-11,0,14,13,-3,-6,-6,-7,9,-4,-10,11,-5,-10,0
"sub117","mixed","low","new_low",2,2,1,2215,1,1,0,-11,-4,9,14,-2,-5,-6,-7,8,-5,-11,9,-3,-3,4
"sub276","mixed","high","new_high",1,1,1,2992,1,1,-2,-13,-10,3,12,9,-2,-7,11,-15,-7,-12,-4,-1,11,15
"sub28","mixed","high","new_high",1,3,0,1395,1,1,3,-8,-10,11,11,-8,-4,-4,9,-6,-7,-16,-6,-9,-15,8
"sub285","mixed","high","new_high",3,3,1,1033,1,1,0,-4,-1,-19,-9,-8,-5,-15,-7,-2,7,-1,4,10,4,-3
"sub52","mixed","med","old",2,2,1,577,1,1,2,-7,9,-14,1,-13,-9,-11,-15,6,-14,-13,12,-6,10,-3
"sub114","low","low","new_low",3,3,1,990,1,2,9,-3,-12,-13,10,3,13,3,4,-11,-15,13,-10,7,13,12
"sub225","low","low","new_low",3,3,1,1669,1,2,-5,0,-9,1,0,-5,-13,-6,-4,-6,-3,-11,-2,7,17,4
"sub225","low","low","old",3,3,1,1165,1,2,-5,1,-9,1,-1,-4,-12,-8,-3,-7,-3,-11,-3,8,11,4
"sub225","low","low","old",3,3,1,854,1,2,-6,0,-9,1,0,-4,-13,-8,-3,-7,-2,-12,-2,7,11,2
"sub225","low","prototype","prototype",3,3,1,1200,1,2,-5,1,-9,1,-1,-4,-13,-7,-3,-7,-3,-11,-2,7,11,3
"sub225","low","low","old",3,1,0,2079,1,2,-5,1,-8,1,2,-1,-13,-8,3,3,6,-21,-2,7,11,3
"sub225","low","low","old",3,3,1,610,1,2,-5,3,-9,2,-1,-4,-13,-7,-3,-7,-3,-11,-3,8,11,3
"sub225","low","low","old",3,3,1,1221,1,2,-6,2,-9,1,-1,-5,-14,-7,-2,-8,-2,-12,-2,7,11,4
"sub286","low","high","new_high",2,2,1,672,1,2,-16,-8,-23,-24,-12,11,-13,4,-3,-11,-6,-3,3,4,-9,14
"sub346","low","med","new_med",2,2,1,1605,1,2,7,1,-7,-16,-12,-2,-14,-1,10,-7,-9,4,-5,-6,-11,-5
"sub346","low","low","new_low",2,3,0,1916,1,2,9,2,-7,-15,-6,-2,-15,-2,10,-7,-8,3,-1,-4,-10,-5
"sub346","low","med","new_med",2,2,1,2179,1,2,7,6,0,-7,-6,-3,-13,-2,9,-5,-8,1,3,-9,-10,-5
"sub346","low","low","new_low",2,2,1,706,1,2,9,2,-8,-14,-7,-1,-13,-2,10,-7,-8,2,-2,-5,-9,-5
"sub98","low","high","new_high",1,1,1,5489,1,2,-2,9,-9,17,-2,4,-11,6,0,-8,10,-12,-15,-22,15,7
"sub98","low","high","new_high",3,3,1,1795,1,2,-23,-14,-8,-10,6,-7,-14,-9,-5,-12,-2,7,24,5,2,0
"sub111","medium","high","new_high",2,3,0,2261,1,2,-15,14,-15,-10,16,-11,11,8,9,13,12,-1,-2,8,10,0
"sub115","medium","high","new_high",2,1,0,538,1,2,-18,-9,-13,14,5,-8,-13,-5,-3,-11,8,23,-1,-3,12,-6
"sub14","medium","med","old",3,1,0,1052,1,2,-4,17,11,2,4,12,2,-9,19,4,-14,-3,15,12,15,-9
"sub262","medium","med","old",1,1,1,509,1,2,-17,13,-8,1,-1,-12,-12,-3,-5,2,3,9,-8,-8,9,14
"sub262","medium","high","new_high",1,1,1,434,1,2,-5,7,-11,2,-3,-8,-18,-7,-7,2,-5,3,-9,-5,9,11
"sub323","medium","med","new_med",3,2,0,4095,1,2,8,7,3,9,-9,0,-5,7,9,12,5,-10,-3,-10,12,-11
"sub323","medium","med","old",3,3,1,6406,1,2,8,9,-7,6,-8,1,-6,10,4,16,9,-11,-5,-6,15,-13
"sub323","medium","high","new_high",3,3,1,6236,1,2,0,15,-4,24,-9,0,-6,17,-9,17,7,-22,-5,-7,12,-9
"sub83","medium","high","new_high",3,1,0,3447,1,2,14,-8,-8,-15,10,7,-11,21,-14,1,3,8,-3,10,0,-20
"sub83","medium","high","new_high",3,3,1,1660,1,2,22,-8,2,-7,4,-3,3,15,-13,-4,6,8,-12,18,6,-19
"sub112","high","high","old",1,2,0,739,1,2,-6,-7,-3,-1,-3,13,7,-7,-5,8,-8,7,4,13,-22,5
"sub80","high","high","new_high",1,3,0,886,1,2,11,8,3,-11,-10,-8,8,-5,-3,-13,23,10,-4,14,7,-3
"sub80","high","med","new_med",1,1,1,1998,1,2,13,7,4,-17,-7,-12,6,-9,2,-14,16,7,-12,13,2,4
"sub88","high","low","new_low",1,2,0,1730,1,2,9,5,14,-10,-3,-9,13,1,10,8,10,15,-14,-6,-7,-3
"sub88","high","high","old",1,2,0,5849,1,2,17,5,13,-9,-9,-16,15,6,4,16,12,9,-15,4,-11,2
"sub24","mixed","med","new_med",2,2,1,1571,1,2,14,-1,-10,15,1,-2,2,-11,9,-3,-6,-5,-9,8,3,7
"sub52","mixed","high","new_high",1,1,1,903,1,2,-1,-16,-9,18,-2,1,13,9,-5,13,11,-8,-1,-8,8,16
"sub60","mixed","med","new_med",3,3,1,1310,1,2,13,-7,0,-9,3,3,-12,15,9,2,0,11,-5,0,-14,-9
"sub114","low","low","old",3,3,1,1064,1,3,9,-4,-10,-12,11,2,13,5,5,-11,-14,14,-11,9,17,15
"sub114","low","med","new_med",3,3,1,9301,1,3,11,-5,-14,-11,11,2,10,0,1,-6,-11,3,-10,6,10,11
"sub205","low","high","new_high",1,2,0,33673,1,3,-13,16,7,-10,-6,1,-4,-2,-12,-18,1,-5,-7,-7,17,-3
"sub225","low","low","new_low",3,3,1,993,1,3,-7,1,-10,2,-2,-3,-13,-7,-3,-6,-3,-11,-1,7,11,1
"sub269","low","high","new_high",2,2,1,3445,1,3,-1,12,22,1,1,6,-4,4,-5,7,-5,-16,4,-6,-11,8
"sub370","low","med","new_med",3,3,1,3356,1,3,4,13,6,-1,12,12,2,1,-9,-7,4,-13,-3,-13,-2,15
"sub386","low","low","old",2,2,1,1303,1,3,16,7,0,6,-2,9,-3,17,2,12,-11,9,-8,-4,-14,14
"sub386","low","med","new_med",2,2,1,1228,1,3,15,4,0,13,-2,9,-2,15,5,16,-17,10,-1,-4,-14,15
"sub386","low","low","old",2,2,1,1225,1,3,16,6,0,8,-2,7,-2,15,3,12,-14,9,-4,2,-14,14
"sub94","low","high","new_high",3,3,1,1205,1,3,-8,23,-15,-3,10,-14,1,-19,-9,13,11,2,10,21,-6,-18
"sub94","low","med","new_med",3,3,1,4630,1,3,-10,8,-14,-6,9,-11,7,-16,-8,14,19,-11,-1,16,-4,-18
"sub115","medium","high","new_high",2,2,1,803,1,3,-4,-19,-4,12,5,-7,-14,-3,-10,-7,4,13,2,1,8,-7
"sub115","medium","low","new_low",2,2,1,1928,1,3,-11,-15,-13,16,5,-6,-15,-5,-13,-10,3,13,-2,-4,12,-7
"sub119","medium","med","old",1,1,1,856,1,3,-5,13,-9,17,1,8,17,-17,-11,4,0,-14,-10,-4,8,-6
"sub119","medium","med","old",1,1,1,603,1,3,-10,6,-9,18,-9,14,12,-12,-14,4,-6,-11,-9,-2,10,-4
"sub14","medium","low","new_low",3,1,0,1406,1,3,-4,15,13,0,5,6,5,-13,14,14,-12,-9,16,12,14,-10
"sub14","medium","prototype","prototype",3,1,0,1118,1,3,-6,16,13,0,5,5,5,-12,14,14,-12,-9,16,13,15,-8
"sub241","medium","high","new_high",2,2,1,763,1,3,15,8,16,-8,17,-5,-21,-12,4,8,7,10,0,7,-13,20
"sub262","medium","med","new_med",1,1,1,1038,1,3,-15,9,-9,0,-5,-10,-16,0,1,8,-3,4,-10,-8,16,4
"sub30","medium","med","new_med",3,3,1,1034,1,3,3,-13,8,2,-13,-2,-2,-10,1,14,9,15,13,-10,-10,16
"sub391","medium","high","new_high",1,1,1,1672,1,3,-16,-12,4,-13,-11,-5,12,16,6,-1,-8,7,3,7,1,-5
"sub83","medium","med","new_med",1,1,1,2112,1,3,-5,3,11,-9,-3,17,7,-4,-8,-11,-5,-10,10,7,-11,11
"sub83","medium","high","new_high",3,1,0,1339,1,3,12,-1,3,-8,4,1,2,10,-12,-5,4,9,-1,8,6,-12
"sub116","high","med","new_med",3,2,0,1267,1,3,4,15,14,-1,3,9,-10,1,-6,16,21,9,-4,1,8,-12
"sub124","high","high","new_high",1,1,1,2748,1,3,23,7,-16,-6,9,9,-3,-6,10,-6,-7,7,-1,7,9,0
"sub31","high","med","new_med",1,3,0,928,1,3,22,8,13,-11,-16,13,-5,3,-1,10,-5,-3,14,-15,8,-20
"sub328","high","low","new_low",3,1,0,1124,1,3,7,7,-8,1,-11,1,13,8,9,-5,7,-12,1,-13,3,8
"sub384","high","high","old",1,1,1,1571,1,3,-16,10,-9,9,2,-7,-3,-5,14,-7,-9,16,-13,-10,5,-2
"sub80","high","low","new_low",1,1,1,935,1,3,12,8,4,-12,-7,-13,6,-7,1,-13,14,9,-4,16,0,1
"sub80","high","low","new_low",1,1,1,3483,1,3,11,7,5,-12,-8,-13,6,-7,3,-14,15,8,-3,17,-1,1
"sub80","high","prototype","prototype",1,2,0,1290,1,3,12,8,4,-12,-8,-13,6,-7,3,-14,15,9,-4,16,0,1
"sub101","mixed","high","old",2,2,1,590,1,3,6,4,-7,-13,8,-14,3,12,-17,3,-4,10,10,6,8,-8
"sub389","mixed","med","new_med",1,2,0,1104,1,3,11,-4,-1,-14,14,0,-5,-14,13,3,-12,-1,10,13,-1,7
"sub60","mixed","high","old",3,1,0,1231,1,3,14,-6,-5,-7,1,6,-9,16,9,4,11,16,-5,9,-19,0
"sub60","mixed","med","new_med",3,2,0,1007,1,3,11,-6,0,-3,4,5,-12,13,9,4,2,10,-2,1,-12,-6
"sub76","mixed","high","new_high",2,3,0,1614,1,3,12,8,-7,-9,-13,-15,-10,1,-1,12,-1,8,-13,2,7,5
"sub106","low","high","new_high",1,1,1,878,1,4,-17,12,0,-1,2,-5,-20,-1,-12,11,-13,3,-10,-8,8,1
"sub110","low","high","new_high",2,2,1,2908,1,4,7,-19,-12,5,-10,6,9,14,-10,-4,-16,-17,-2,-3,-19,2
"sub310","low","low","new_low",3,3,1,718,1,4,-8,1,12,4,-14,-11,-14,16,-9,6,10,-2,-8,11,9,-5
"sub310","low","med","new_med",3,1,0,1255,1,4,0,10,13,4,-13,-11,-5,8,-7,6,18,8,-5,13,8,-7
"sub310","low","high","new_high",3,3,1,955,1,4,-12,-2,10,5,-14,-12,-16,18,0,12,17,4,-9,21,3,-4
"sub310","low","high","new_high",3,3,1,1350,1,4,-8,3,6,8,-14,-13,-14,17,-12,14,17,4,-8,12,13,-2
"sub318","low","med","new_med",3,3,1,971,1,4,-2,-2,10,-6,6,-3,6,-10,15,-11,14,18,14,1,-13,0
"sub115","medium","high","new_high",2,2,1,445,1,4,-13,-13,-11,14,5,-6,-15,-4,-11,-11,0,13,1,-7,3,-2
"sub119","medium","med","old",1,1,1,913,1,4,-10,6,-16,6,-4,4,13,-13,-19,-1,-6,-11,-10,-3,8,-6
"sub119","medium","med","new_med",1,1,1,2957,1,4,-14,5,-10,15,-7,6,12,-14,-11,2,-5,-12,-16,1,8,-6
"sub119","medium","med","old",1,1,1,2999,1,4,-9,3,-8,14,-7,4,13,-12,-15,4,-5,-12,-10,-3,9,-6
"sub119","medium","high","new_high",1,1,1,696,1,4,-10,4,-14,21,-14,13,12,-14,-9,-2,-12,-12,-15,-5,7,-5
"sub222","medium","med","new_med",3,3,1,1335,1,4,12,-6,2,16,3,-6,-14,1,0,8,14,-4,1,14,3,-11
"sub222","medium","med","old",3,2,0,1986,1,4,14,-6,7,12,14,2,-5,6,0,11,12,-3,0,15,2,-14
"sub262","medium","med","new_med",1,1,1,746,1,4,-14,12,-11,1,-4,-11,-12,6,-2,9,-6,6,-10,-3,9,11
"sub339","medium","high","new_high",1,1,1,4091,1,4,5,-6,11,14,-20,8,-14,13,-17,14,1,12,4,-19,-6,6
"sub355","medium","med","old",3,3,1,608,1,4,-5,20,-10,-20,-8,-14,2,-13,-2,-1,-5,17,2,-2,0,1
"sub355","medium","med","old",3,2,0,671,1,4,-11,8,-4,-12,-1,-9,11,-5,-4,-2,-5,14,3,0,3,5
"sub367","medium","high","new_high",2,2,1,4146,1,4,-6,11,15,5,-1,15,6,-23,14,-10,-4,6,5,6,6,-3
"sub375","medium","med","old",2,2,1,1673,1,4,15,0,10,-11,-14,9,0,-12,4,-4,-15,1,-10,4,6,-2
"sub83","medium","high","new_high",1,3,0,723,1,4,6,-8,12,-6,-6,14,24,-12,-7,-6,-7,-14,12,5,-12,17
"sub83","medium","high","new_high",1,3,0,1934,1,4,6,-6,14,-9,-1,10,19,-13,-14,-1,-9,-19,7,2,-4,18
"sub83","medium","low","new_low",3,3,1,1726,1,4,12,-7,3,-8,3,-2,-6,15,-7,-7,5,8,-3,9,5,-12
"sub116","high","med","new_med",3,3,1,1017,1,4,1,15,16,-5,6,8,-11,5,-9,17,12,6,-4,2,8,-17
"sub116","high","low","new_low",3,3,1,917,1,4,3,14,14,-3,3,11,-12,5,-8,16,12,9,-8,-3,6,-15
"sub207","high","high","new_high",2,2,1,1025,1,4,-4,11,15,3,6,15,-7,-7,0,10,2,-9,0,6,12,-12
"sub304","high","med","new_med",1,1,1,1457,1,4,17,-4,-9,-13,0,15,-7,11,-14,-6,11,7,-13,7,-6,-3
"sub328","high","high","new_high",3,3,1,1098,1,4,8,12,-10,-3,-11,2,12,8,8,-6,6,-8,10,-5,3,1
"sub328","high","high","new_high",3,3,1,158,1,4,16,-2,-10,5,-8,-4,18,3,0,-9,9,-14,2,-14,9,-1
"sub328","high","high","old",3,2,0,496,1,4,10,3,-5,3,-10,0,15,4,9,-4,4,-21,0,-12,5,9
"sub376","high","high","old",2,2,1,930,1,4,-7,-7,-14,7,0,-17,-4,8,13,12,-16,6,4,-8,-8,4
"sub43","high","high","new_high",1,1,1,1158,1,4,2,-2,5,-21,-16,-1,4,21,15,2,-9,8,-8,17,8,12
"sub88","high","high","old",1,1,1,434,1,4,10,5,12,-9,-1,-12,12,1,20,16,4,4,-14,-7,-7,-4
"sub88","high","med","new_med",1,3,0,3085,1,4,10,7,14,-11,-1,-12,12,3,10,11,10,15,-13,-6,-11,1
"sub285","mixed","med","new_med",3,3,1,720,1,4,3,3,-7,-18,-12,-5,-6,-7,-9,4,4,-3,0,9,0,-2
"sub397","mixed","high","new_high",1,1,1,1626,1,4,-3,-4,-2,-20,-5,-17,0,-4,8,-11,-3,-11,15,-12,9,16
"sub56","mixed","high","old",1,1,1,884,1,4,16,13,7,17,-11,-12,-16,-10,21,21,3,-10,6,-5,-12,10
"sub76","mixed","med","new_med",2,2,1,2289,1,4,13,3,-12,1,-11,-16,-9,-5,-13,5,-8,5,-5,-6,9,2
"sub93","mixed","med","old",3,3,1,605,1,4,15,16,6,-6,-11,7,17,-10,-11,-13,14,-11,-10,9,12,8
"sub93","mixed","med","new_med",3,3,1,1273,1,4,18,13,6,-1,-14,8,17,-12,-6,-10,12,-12,-14,13,14,5
"sub225","low","med","new_med",3,3,1,1645,1,5,-4,6,-8,3,-2,-5,-23,-7,-3,-8,-2,-15,0,8,13,4
"sub310","low","low","old",3,3,1,857,1,5,-9,2,11,5,-4,-9,-14,16,-8,8,15,5,-7,11,9,-4
"sub310","low","low","old",3,3,1,1642,1,5,-8,1,13,1,-14,-11,-14,16,-9,6,17,3,-9,12,9,-5
"sub314","low","high","new_high",2,2,1,850,1,5,-3,14,13,-7,-15,10,6,13,16,3,-10,6,18,11,-12,-4
"sub318","low","high","new_high",3,3,1,928,1,5,5,3,12,2,5,0,4,-13,17,-8,8,15,20,8,-13,-3
"sub362","low","med","new_med",3,1,0,7732,1,5,-16,-12,-15,0,13,-11,6,-1,6,16,4,-8,-9,-13,-3,-4
"sub370","low","high","new_high",3,3,1,707,1,5,9,3,-9,-2,19,5,8,7,-13,-21,-2,-11,-12,-23,3,18
"sub386","low","high","new_high",2,1,0,5167,1,5,17,2,5,7,0,3,-3,18,7,12,-19,4,-5,1,-3,8
"sub386","low","high","new_high",2,2,1,1001,1,5,17,9,0,7,-3,9,-1,17,11,9,-13,11,6,3,-9,17
"sub390","low","high","new_high",1,1,1,1694,1,5,-18,-14,-7,-16,15,16,-3,21,-5,2,-1,17,8,15,20,-1
"sub390","low","med","new_med",1,1,1,933,1,5,-12,-13,-5,-14,9,11,2,13,-5,-1,-4,10,9,18,12,-6
"sub9","low","high","new_high",2,2,1,2582,1,5,15,2,0,10,-6,9,5,19,-6,-1,-13,0,4,9,11,10
"sub115","medium","high","new_high",2,3,0,697,1,5,-9,-20,-11,13,2,-7,-20,-10,-19,-16,9,15,-3,0,5,-8
"sub119","medium","high","new_high",1,1,1,865,1,5,-18,7,-5,21,-13,0,8,-15,-12,3,-6,-9,-6,-6,10,-7
"sub14","medium","med","old",3,1,0,5534,1,5,-7,17,12,-1,5,4,6,-10,22,16,-12,-8,18,9,14,-9
"sub238","medium","high","new_high",3,2,0,445,1,5,-3,-7,5,-7,-4,-9,16,5,0,10,-3,4,-7,5,-6,-1
"sub319","medium","low","new_low",1,1,1,696,1,5,-15,-15,-12,10,-10,12,-11,6,10,13,15,-13,7,-2,-8,-9
"sub319","medium","prototype","prototype",1,1,1,1022,1,5,-15,-14,-11,10,-8,12,-11,6,11,11,15,-13,2,-1,-8,-9
"sub375","medium","med","old",2,2,1,1185,1,5,15,1,11,-13,-5,0,2,-13,2,-3,-15,-1,-9,3,5,-1
"sub375","medium","med","old",2,2,1,3004,1,5,14,2,9,-14,-5,-2,-1,-13,3,-4,-14,-8,-5,4,5,1
"sub375","medium","med","new_med",2,1,0,632,1,5,13,3,4,-7,-5,0,3,-10,2,0,-12,11,-10,4,-2,-2
"sub83","medium","med","old",1,1,1,1479,1,5,6,-4,9,-12,-3,15,19,-13,-6,-13,-11,-15,9,7,-11,11
