"id","sbjCode","condit","Category","Pattern.Type","file","n","Corr","item_label"
"306.low","306","low",1,"new_high","dot_cond1_sub306.txt",9,0.444444444444444,"306_low_1_351"
"306.low","306","low",2,"prototype","dot_cond1_sub306.txt",1,1,"306_low_2_343"
"306.low","306","low",2,"old","dot_cond1_sub306.txt",99,0.858585858585859,"306_low_2_343"
"306.low","306","low",2,"new_low","dot_cond1_sub306.txt",3,1,"306_low_2_343"
"306.low","306","low",2,"new_med","dot_cond1_sub306.txt",6,0.833333333333333,"306_low_2_343"
"306.low","306","low",2,"new_high","dot_cond1_sub306.txt",9,0.666666666666667,"306_low_2_343"
"306.low","306","low",3,"prototype","dot_cond1_sub306.txt",1,1,"306_low_3_329"
"306.low","306","low",3,"old","dot_cond1_sub306.txt",99,0.464646464646465,"306_low_3_329"
"306.low","306","low",3,"new_low","dot_cond1_sub306.txt",3,0.666666666666667,"306_low_3_329"
"306.low","306","low",3,"new_med","dot_cond1_sub306.txt",6,0.166666666666667,"306_low_3_329"
"306.low","306","low",3,"new_high","dot_cond1_sub306.txt",9,0.444444444444444,"306_low_3_329"
"307.medium","307","medium",1,"prototype","dot_cond2_sub307.txt",1,1,"307_medium_1_279"
"307.medium","307","medium",1,"old","dot_cond2_sub307.txt",99,0.919191919191919,"307_medium_1_279"
"307.medium","307","medium",1,"new_low","dot_cond2_sub307.txt",3,1,"307_medium_1_279"
"307.medium","307","medium",1,"new_med","dot_cond2_sub307.txt",6,1,"307_medium_1_279"
"307.medium","307","medium",1,"new_high","dot_cond2_sub307.txt",9,1,"307_medium_1_279"
"307.medium","307","medium",2,"prototype","dot_cond2_sub307.txt",1,1,"307_medium_2_275"
"307.medium","307","medium",2,"old","dot_cond2_sub307.txt",99,0.636363636363636,"307_medium_2_275"
"307.medium","307","medium",2,"new_low","dot_cond2_sub307.txt",3,1,"307_medium_2_275"
"307.medium","307","medium",2,"new_med","dot_cond2_sub307.txt",6,0.333333333333333,"307_medium_2_275"
"307.medium","307","medium",2,"new_high","dot_cond2_sub307.txt",9,0.444444444444444,"307_medium_2_275"
"307.medium","307","medium",3,"prototype","dot_cond2_sub307.txt",1,1,"307_medium_3_302"
"307.medium","307","medium",3,"old","dot_cond2_sub307.txt",99,0.767676767676768,"307_medium_3_302"
"307.medium","307","medium",3,"new_low","dot_cond2_sub307.txt",3,1,"307_medium_3_302"
"307.medium","307","medium",3,"new_med","dot_cond2_sub307.txt",6,0.333333333333333,"307_medium_3_302"
"307.medium","307","medium",3,"new_high","dot_cond2_sub307.txt",9,0.666666666666667,"307_medium_3_302"
"308.high","308","high",1,"prototype","dot_cond3_sub308.txt",1,0,"308_high_1_320"
"308.high","308","high",1,"old","dot_cond3_sub308.txt",99,0.333333333333333,"308_high_1_320"
"308.high","308","high",1,"new_low","dot_cond3_sub308.txt",3,0.333333333333333,"308_high_1_320"
"308.high","308","high",1,"new_med","dot_cond3_sub308.txt",6,0.5,"308_high_1_320"
"308.high","308","high",1,"new_high","dot_cond3_sub308.txt",9,0.333333333333333,"308_high_1_320"
"308.high","308","high",2,"prototype","dot_cond3_sub308.txt",1,1,"308_high_2_328"
"308.high","308","high",2,"old","dot_cond3_sub308.txt",99,0.404040404040404,"308_high_2_328"
"308.high","308","high",2,"new_low","dot_cond3_sub308.txt",3,0.333333333333333,"308_high_2_328"
"308.high","308","high",2,"new_med","dot_cond3_sub308.txt",6,0.333333333333333,"308_high_2_328"
"308.high","308","high",2,"new_high","dot_cond3_sub308.txt",9,0.222222222222222,"308_high_2_328"
"308.high","308","high",3,"prototype","dot_cond3_sub308.txt",1,0,"308_high_3_313"
"308.high","308","high",3,"old","dot_cond3_sub308.txt",99,0.323232323232323,"308_high_3_313"
"308.high","308","high",3,"new_low","dot_cond3_sub308.txt",3,0,"308_high_3_313"
"308.high","308","high",3,"new_med","dot_cond3_sub308.txt",6,0.333333333333333,"308_high_3_313"
"308.high","308","high",3,"new_high","dot_cond3_sub308.txt",9,0.222222222222222,"308_high_3_313"
"309.mixed","309","mixed",1,"prototype","dot_cond4_sub309.txt",1,1,"309_mixed_1_303"
"309.mixed","309","mixed",1,"old","dot_cond4_sub309.txt",99,0.858585858585859,"309_mixed_1_303"
"309.mixed","309","mixed",1,"new_low","dot_cond4_sub309.txt",3,1,"309_mixed_1_303"
"309.mixed","309","mixed",1,"new_med","dot_cond4_sub309.txt",6,1,"309_mixed_1_303"
"309.mixed","309","mixed",1,"new_high","dot_cond4_sub309.txt",9,0.888888888888889,"309_mixed_1_303"
"309.mixed","309","mixed",2,"prototype","dot_cond4_sub309.txt",1,1,"309_mixed_2_349"
"309.mixed","309","mixed",2,"old","dot_cond4_sub309.txt",99,0.575757575757576,"309_mixed_2_349"
"309.mixed","309","mixed",2,"new_low","dot_cond4_sub309.txt",3,0.666666666666667,"309_mixed_2_349"
"309.mixed","309","mixed",2,"new_med","dot_cond4_sub309.txt",6,0.333333333333333,"309_mixed_2_349"
"309.mixed","309","mixed",2,"new_high","dot_cond4_sub309.txt",9,0.333333333333333,"309_mixed_2_349"
"309.mixed","309","mixed",3,"prototype","dot_cond4_sub309.txt",1,1,"309_mixed_3_353"
"309.mixed","309","mixed",3,"old","dot_cond4_sub309.txt",99,0.878787878787879,"309_mixed_3_353"
"309.mixed","309","mixed",3,"new_low","dot_cond4_sub309.txt",3,1,"309_mixed_3_353"
"309.mixed","309","mixed",3,"new_med","dot_cond4_sub309.txt",6,1,"309_mixed_3_353"
"309.mixed","309","mixed",3,"new_high","dot_cond4_sub309.txt",9,0.888888888888889,"309_mixed_3_353"
"31.high","31","high",1,"prototype","dot_cond3_sub31.txt",1,1,"31_high_1_328"
"31.high","31","high",1,"old","dot_cond3_sub31.txt",99,0.525252525252525,"31_high_1_328"
"31.high","31","high",1,"new_low","dot_cond3_sub31.txt",3,1,"31_high_1_328"
"31.high","31","high",1,"new_med","dot_cond3_sub31.txt",6,0.666666666666667,"31_high_1_328"
"31.high","31","high",1,"new_high","dot_cond3_sub31.txt",9,0.333333333333333,"31_high_1_328"
"31.high","31","high",2,"prototype","dot_cond3_sub31.txt",1,1,"31_high_2_301"
"31.high","31","high",2,"old","dot_cond3_sub31.txt",99,0.595959595959596,"31_high_2_301"
"31.high","31","high",2,"new_low","dot_cond3_sub31.txt",3,1,"31_high_2_301"
"31.high","31","high",2,"new_med","dot_cond3_sub31.txt",6,0.833333333333333,"31_high_2_301"
"31.high","31","high",2,"new_high","dot_cond3_sub31.txt",9,1,"31_high_2_301"
"31.high","31","high",3,"prototype","dot_cond3_sub31.txt",1,0,"31_high_3_285"
"31.high","31","high",3,"old","dot_cond3_sub31.txt",99,0.282828282828283,"31_high_3_285"
"31.high","31","high",3,"new_low","dot_cond3_sub31.txt",3,0.666666666666667,"31_high_3_285"
"31.high","31","high",3,"new_med","dot_cond3_sub31.txt",6,0.166666666666667,"31_high_3_285"
"31.high","31","high",3,"new_high","dot_cond3_sub31.txt",9,0.555555555555556,"31_high_3_285"
"310.low","310","low",1,"prototype","dot_cond1_sub310.txt",1,1,"310_low_1_299"
"310.low","310","low",1,"old","dot_cond1_sub310.txt",99,0.96969696969697,"310_low_1_299"
"310.low","310","low",1,"new_low","dot_cond1_sub310.txt",3,1,"310_low_1_299"
"310.low","310","low",1,"new_med","dot_cond1_sub310.txt",6,1,"310_low_1_299"
"310.low","310","low",1,"new_high","dot_cond1_sub310.txt",9,1,"310_low_1_299"
"310.low","310","low",2,"prototype","dot_cond1_sub310.txt",1,1,"310_low_2_310"
"310.low","310","low",2,"old","dot_cond1_sub310.txt",99,0.929292929292929,"310_low_2_310"
"310.low","310","low",2,"new_low","dot_cond1_sub310.txt",3,1,"310_low_2_310"
"310.low","310","low",2,"new_med","dot_cond1_sub310.txt",6,0.666666666666667,"310_low_2_310"
"310.low","310","low",2,"new_high","dot_cond1_sub310.txt",9,0.555555555555556,"310_low_2_310"
"310.low","310","low",3,"prototype","dot_cond1_sub310.txt",1,1,"310_low_3_283"
"310.low","310","low",3,"old","dot_cond1_sub310.txt",99,0.93939393939394,"310_low_3_283"
"310.low","310","low",3,"new_low","dot_cond1_sub310.txt",3,1,"310_low_3_283"
"310.low","310","low",3,"new_med","dot_cond1_sub310.txt",6,0.666666666666667,"310_low_3_283"
"310.low","310","low",3,"new_high","dot_cond1_sub310.txt",9,0.666666666666667,"310_low_3_283"
"311.medium","311","medium",1,"prototype","dot_cond2_sub311.txt",1,1,"311_medium_1_311"
"311.medium","311","medium",1,"old","dot_cond2_sub311.txt",99,0.717171717171717,"311_medium_1_311"
"311.medium","311","medium",1,"new_low","dot_cond2_sub311.txt",3,1,"311_medium_1_311"
"311.medium","311","medium",1,"new_med","dot_cond2_sub311.txt",6,0.666666666666667,"311_medium_1_311"
"311.medium","311","medium",1,"new_high","dot_cond2_sub311.txt",9,0.777777777777778,"311_medium_1_311"
"311.medium","311","medium",2,"prototype","dot_cond2_sub311.txt",1,0,"311_medium_2_332"
"311.medium","311","medium",2,"old","dot_cond2_sub311.txt",99,0.454545454545455,"311_medium_2_332"
"311.medium","311","medium",2,"new_low","dot_cond2_sub311.txt",3,0.333333333333333,"311_medium_2_332"
"311.medium","311","medium",2,"new_med","dot_cond2_sub311.txt",6,0.166666666666667,"311_medium_2_332"
"311.medium","311","medium",2,"new_high","dot_cond2_sub311.txt",9,0.333333333333333,"311_medium_2_332"
"311.medium","311","medium",3,"prototype","dot_cond2_sub311.txt",1,1,"311_medium_3_327"
"311.medium","311","medium",3,"old","dot_cond2_sub311.txt",99,0.676767676767677,"311_medium_3_327"
"311.medium","311","medium",3,"new_low","dot_cond2_sub311.txt",3,0.666666666666667,"311_medium_3_327"
"311.medium","311","medium",3,"new_med","dot_cond2_sub311.txt",6,1,"311_medium_3_327"
"311.medium","311","medium",3,"new_high","dot_cond2_sub311.txt",9,0.888888888888889,"311_medium_3_327"
"312.high","312","high",1,"prototype","dot_cond3_sub312.txt",1,1,"312_high_1_335"
"312.high","312","high",1,"old","dot_cond3_sub312.txt",99,0.515151515151515,"312_high_1_335"
"312.high","312","high",1,"new_low","dot_cond3_sub312.txt",3,0,"312_high_1_335"
"312.high","312","high",1,"new_med","dot_cond3_sub312.txt",6,0.5,"312_high_1_335"
"312.high","312","high",1,"new_high","dot_cond3_sub312.txt",9,0.555555555555556,"312_high_1_335"
"312.high","312","high",2,"prototype","dot_cond3_sub312.txt",1,1,"312_high_2_309"
"312.high","312","high",2,"old","dot_cond3_sub312.txt",99,0.313131313131313,"312_high_2_309"
"312.high","312","high",2,"new_low","dot_cond3_sub312.txt",3,1,"312_high_2_309"
"312.high","312","high",2,"new_med","dot_cond3_sub312.txt",6,0.333333333333333,"312_high_2_309"
"312.high","312","high",2,"new_high","dot_cond3_sub312.txt",9,0.444444444444444,"312_high_2_309"
"312.high","312","high",3,"prototype","dot_cond3_sub312.txt",1,1,"312_high_3_291"
"312.high","312","high",3,"old","dot_cond3_sub312.txt",99,0.252525252525253,"312_high_3_291"
"312.high","312","high",3,"new_low","dot_cond3_sub312.txt",3,0.333333333333333,"312_high_3_291"
"312.high","312","high",3,"new_med","dot_cond3_sub312.txt",6,0.333333333333333,"312_high_3_291"
"312.high","312","high",3,"new_high","dot_cond3_sub312.txt",9,0.333333333333333,"312_high_3_291"
"313.mixed","313","mixed",1,"prototype","dot_cond4_sub313.txt",1,0,"313_mixed_1_354"
"313.mixed","313","mixed",1,"old","dot_cond4_sub313.txt",99,0.373737373737374,"313_mixed_1_354"
"313.mixed","313","mixed",1,"new_low","dot_cond4_sub313.txt",3,0,"313_mixed_1_354"
"313.mixed","313","mixed",1,"new_med","dot_cond4_sub313.txt",6,0.333333333333333,"313_mixed_1_354"
"313.mixed","313","mixed",1,"new_high","dot_cond4_sub313.txt",9,0.333333333333333,"313_mixed_1_354"
"313.mixed","313","mixed",2,"prototype","dot_cond4_sub313.txt",1,0,"313_mixed_2_353"
"313.mixed","313","mixed",2,"old","dot_cond4_sub313.txt",99,0.373737373737374,"313_mixed_2_353"
"313.mixed","313","mixed",2,"new_low","dot_cond4_sub313.txt",3,0.666666666666667,"313_mixed_2_353"
"313.mixed","313","mixed",2,"new_med","dot_cond4_sub313.txt",6,0.666666666666667,"313_mixed_2_353"
"313.mixed","313","mixed",2,"new_high","dot_cond4_sub313.txt",9,0.888888888888889,"313_mixed_2_353"
"313.mixed","313","mixed",3,"prototype","dot_cond4_sub313.txt",1,1,"313_mixed_3_346"
"313.mixed","313","mixed",3,"old","dot_cond4_sub313.txt",99,0.313131313131313,"313_mixed_3_346"
"313.mixed","313","mixed",3,"new_low","dot_cond4_sub313.txt",3,0,"313_mixed_3_346"
"313.mixed","313","mixed",3,"new_med","dot_cond4_sub313.txt",6,0.333333333333333,"313_mixed_3_346"
"313.mixed","313","mixed",3,"new_high","dot_cond4_sub313.txt",9,0.111111111111111,"313_mixed_3_346"
"314.low","314","low",1,"prototype","dot_cond1_sub314.txt",1,1,"314_low_1_316"
"314.low","314","low",1,"old","dot_cond1_sub314.txt",99,0.909090909090909,"314_low_1_316"
"314.low","314","low",1,"new_low","dot_cond1_sub314.txt",3,1,"314_low_1_316"
"314.low","314","low",1,"new_med","dot_cond1_sub314.txt",6,0.833333333333333,"314_low_1_316"
"314.low","314","low",1,"new_high","dot_cond1_sub314.txt",9,0.333333333333333,"314_low_1_316"
"314.low","314","low",2,"prototype","dot_cond1_sub314.txt",1,0,"314_low_2_332"
"314.low","314","low",2,"old","dot_cond1_sub314.txt",99,0.898989898989899,"314_low_2_332"
"314.low","314","low",2,"new_low","dot_cond1_sub314.txt",3,1,"314_low_2_332"
"314.low","314","low",2,"new_med","dot_cond1_sub314.txt",6,0.833333333333333,"314_low_2_332"
"314.low","314","low",2,"new_high","dot_cond1_sub314.txt",9,0.666666666666667,"314_low_2_332"
"314.low","314","low",3,"prototype","dot_cond1_sub314.txt",1,1,"314_low_3_343"
"314.low","314","low",3,"old","dot_cond1_sub314.txt",99,0.858585858585859,"314_low_3_343"
"314.low","314","low",3,"new_low","dot_cond1_sub314.txt",3,1,"314_low_3_343"
"314.low","314","low",3,"new_med","dot_cond1_sub314.txt",6,0.666666666666667,"314_low_3_343"
"314.low","314","low",3,"new_high","dot_cond1_sub314.txt",9,0.333333333333333,"314_low_3_343"
"315.medium","315","medium",1,"prototype","dot_cond2_sub315.txt",1,0,"315_medium_1_276"
"315.medium","315","medium",1,"old","dot_cond2_sub315.txt",99,0.585858585858586,"315_medium_1_276"
"315.medium","315","medium",1,"new_low","dot_cond2_sub315.txt",3,0.333333333333333,"315_medium_1_276"
"315.medium","315","medium",1,"new_med","dot_cond2_sub315.txt",6,0.166666666666667,"315_medium_1_276"
"315.medium","315","medium",1,"new_high","dot_cond2_sub315.txt",9,0.333333333333333,"315_medium_1_276"
"315.medium","315","medium",2,"prototype","dot_cond2_sub315.txt",1,0,"315_medium_2_345"
"315.medium","315","medium",2,"old","dot_cond2_sub315.txt",99,0.505050505050505,"315_medium_2_345"
"315.medium","315","medium",2,"new_low","dot_cond2_sub315.txt",3,0.333333333333333,"315_medium_2_345"
"315.medium","315","medium",2,"new_med","dot_cond2_sub315.txt",6,0,"315_medium_2_345"
"315.medium","315","medium",2,"new_high","dot_cond2_sub315.txt",9,0.555555555555556,"315_medium_2_345"
"315.medium","315","medium",3,"prototype","dot_cond2_sub315.txt",1,0,"315_medium_3_298"
"315.medium","315","medium",3,"old","dot_cond2_sub315.txt",99,0.252525252525253,"315_medium_3_298"
"315.medium","315","medium",3,"new_low","dot_cond2_sub315.txt",3,0.666666666666667,"315_medium_3_298"
"315.medium","315","medium",3,"new_med","dot_cond2_sub315.txt",6,0,"315_medium_3_298"
"315.medium","315","medium",3,"new_high","dot_cond2_sub315.txt",9,0.222222222222222,"315_medium_3_298"
"316.high","316","high",1,"prototype","dot_cond3_sub316.txt",1,1,"316_high_1_285"
"316.high","316","high",1,"old","dot_cond3_sub316.txt",99,0.303030303030303,"316_high_1_285"
"316.high","316","high",1,"new_low","dot_cond3_sub316.txt",3,0.333333333333333,"316_high_1_285"
"316.high","316","high",1,"new_med","dot_cond3_sub316.txt",6,0.333333333333333,"316_high_1_285"
"316.high","316","high",1,"new_high","dot_cond3_sub316.txt",9,0.444444444444444,"316_high_1_285"
"316.high","316","high",2,"prototype","dot_cond3_sub316.txt",1,0,"316_high_2_327"
"316.high","316","high",2,"old","dot_cond3_sub316.txt",99,0.363636363636364,"316_high_2_327"
"316.high","316","high",2,"new_low","dot_cond3_sub316.txt",3,0.666666666666667,"316_high_2_327"
"316.high","316","high",2,"new_med","dot_cond3_sub316.txt",6,0.166666666666667,"316_high_2_327"
"316.high","316","high",2,"new_high","dot_cond3_sub316.txt",9,0.222222222222222,"316_high_2_327"
"316.high","316","high",3,"prototype","dot_cond3_sub316.txt",1,0,"316_high_3_287"
"316.high","316","high",3,"old","dot_cond3_sub316.txt",99,0.292929292929293,"316_high_3_287"
"316.high","316","high",3,"new_low","dot_cond3_sub316.txt",3,0.666666666666667,"316_high_3_287"
"316.high","316","high",3,"new_med","dot_cond3_sub316.txt",6,0,"316_high_3_287"
"316.high","316","high",3,"new_high","dot_cond3_sub316.txt",9,0.333333333333333,"316_high_3_287"
"318.low","318","low",1,"prototype","dot_cond1_sub318.txt",1,1,"318_low_1_325"
"318.low","318","low",1,"old","dot_cond1_sub318.txt",99,0.878787878787879,"318_low_1_325"
"318.low","318","low",1,"new_low","dot_cond1_sub318.txt",3,1,"318_low_1_325"
"318.low","318","low",1,"new_med","dot_cond1_sub318.txt",6,0.833333333333333,"318_low_1_325"
"318.low","318","low",1,"new_high","dot_cond1_sub318.txt",9,0.555555555555556,"318_low_1_325"
"318.low","318","low",2,"prototype","dot_cond1_sub318.txt",1,1,"318_low_2_349"
"318.low","318","low",2,"old","dot_cond1_sub318.txt",99,0.97979797979798,"318_low_2_349"
"318.low","318","low",2,"new_low","dot_cond1_sub318.txt",3,1,"318_low_2_349"
"318.low","318","low",2,"new_med","dot_cond1_sub318.txt",6,1,"318_low_2_349"
"318.low","318","low",2,"new_high","dot_cond1_sub318.txt",9,0.777777777777778,"318_low_2_349"
"318.low","318","low",3,"prototype","dot_cond1_sub318.txt",1,1,"318_low_3_299"
"318.low","318","low",3,"old","dot_cond1_sub318.txt",99,0.848484848484849,"318_low_3_299"
"318.low","318","low",3,"new_low","dot_cond1_sub318.txt",3,1,"318_low_3_299"
"318.low","318","low",3,"new_med","dot_cond1_sub318.txt",6,1,"318_low_3_299"
"318.low","318","low",3,"new_high","dot_cond1_sub318.txt",9,0.888888888888889,"318_low_3_299"
"319.medium","319","medium",1,"prototype","dot_cond2_sub319.txt",1,1,"319_medium_1_318"
"319.medium","319","medium",1,"old","dot_cond2_sub319.txt",99,0.898989898989899,"319_medium_1_318"
"319.medium","319","medium",1,"new_low","dot_cond2_sub319.txt",3,1,"319_medium_1_318"
"319.medium","319","medium",1,"new_med","dot_cond2_sub319.txt",6,0.833333333333333,"319_medium_1_318"
"319.medium","319","medium",1,"new_high","dot_cond2_sub319.txt",9,0.888888888888889,"319_medium_1_318"
"319.medium","319","medium",2,"prototype","dot_cond2_sub319.txt",1,1,"319_medium_2_286"
"319.medium","319","medium",2,"old","dot_cond2_sub319.txt",99,0.838383838383838,"319_medium_2_286"
"319.medium","319","medium",2,"new_low","dot_cond2_sub319.txt",3,1,"319_medium_2_286"
"319.medium","319","medium",2,"new_med","dot_cond2_sub319.txt",6,0.666666666666667,"319_medium_2_286"
"319.medium","319","medium",2,"new_high","dot_cond2_sub319.txt",9,0.666666666666667,"319_medium_2_286"
"319.medium","319","medium",3,"prototype","dot_cond2_sub319.txt",1,1,"319_medium_3_280"
"319.medium","319","medium",3,"old","dot_cond2_sub319.txt",99,0.828282828282828,"319_medium_3_280"
"319.medium","319","medium",3,"new_low","dot_cond2_sub319.txt",3,1,"319_medium_3_280"
"319.medium","319","medium",3,"new_med","dot_cond2_sub319.txt",6,0.833333333333333,"319_medium_3_280"
"319.medium","319","medium",3,"new_high","dot_cond2_sub319.txt",9,0.666666666666667,"319_medium_3_280"
"32.mixed","32","mixed",1,"prototype","dot_cond4_sub32.txt",1,1,"32_mixed_1_346"
"32.mixed","32","mixed",1,"old","dot_cond4_sub32.txt",99,0.727272727272727,"32_mixed_1_346"
"32.mixed","32","mixed",1,"new_low","dot_cond4_sub32.txt",3,0.666666666666667,"32_mixed_1_346"
"32.mixed","32","mixed",1,"new_med","dot_cond4_sub32.txt",6,0.833333333333333,"32_mixed_1_346"
"32.mixed","32","mixed",1,"new_high","dot_cond4_sub32.txt",9,0.777777777777778,"32_mixed_1_346"
"32.mixed","32","mixed",2,"prototype","dot_cond4_sub32.txt",1,1,"32_mixed_2_294"
"32.mixed","32","mixed",2,"old","dot_cond4_sub32.txt",99,0.848484848484849,"32_mixed_2_294"
"32.mixed","32","mixed",2,"new_low","dot_cond4_sub32.txt",3,1,"32_mixed_2_294"
"32.mixed","32","mixed",2,"new_med","dot_cond4_sub32.txt",6,0.833333333333333,"32_mixed_2_294"
"32.mixed","32","mixed",2,"new_high","dot_cond4_sub32.txt",9,0.666666666666667,"32_mixed_2_294"
"32.mixed","32","mixed",3,"prototype","dot_cond4_sub32.txt",1,1,"32_mixed_3_310"
"32.mixed","32","mixed",3,"old","dot_cond4_sub32.txt",99,0.626262626262626,"32_mixed_3_310"
"32.mixed","32","mixed",3,"new_low","dot_cond4_sub32.txt",3,0.333333333333333,"32_mixed_3_310"
"32.mixed","32","mixed",3,"new_med","dot_cond4_sub32.txt",6,0.833333333333333,"32_mixed_3_310"
"32.mixed","32","mixed",3,"new_high","dot_cond4_sub32.txt",9,0.555555555555556,"32_mixed_3_310"
"320.high","320","high",1,"prototype","dot_cond3_sub320.txt",1,0,"320_high_1_276"
"320.high","320","high",1,"old","dot_cond3_sub320.txt",99,0.343434343434343,"320_high_1_276"
"320.high","320","high",1,"new_low","dot_cond3_sub320.txt",3,0.333333333333333,"320_high_1_276"
"320.high","320","high",1,"new_med","dot_cond3_sub320.txt",6,0.166666666666667,"320_high_1_276"
"320.high","320","high",1,"new_high","dot_cond3_sub320.txt",9,0.444444444444444,"320_high_1_276"
"320.high","320","high",2,"prototype","dot_cond3_sub320.txt",1,1,"320_high_2_353"
"320.high","320","high",2,"old","dot_cond3_sub320.txt",99,0.333333333333333,"320_high_2_353"
"320.high","320","high",2,"new_low","dot_cond3_sub320.txt",3,0.666666666666667,"320_high_2_353"
"320.high","320","high",2,"new_med","dot_cond3_sub320.txt",6,0.333333333333333,"320_high_2_353"
"320.high","320","high",2,"new_high","dot_cond3_sub320.txt",9,0.444444444444444,"320_high_2_353"
"320.high","320","high",3,"prototype","dot_cond3_sub320.txt",1,1,"320_high_3_316"
"320.high","320","high",3,"old","dot_cond3_sub320.txt",99,0.252525252525253,"320_high_3_316"
"320.high","320","high",3,"new_low","dot_cond3_sub320.txt",3,0,"320_high_3_316"
"320.high","320","high",3,"new_med","dot_cond3_sub320.txt",6,0.333333333333333,"320_high_3_316"
"320.high","320","high",3,"new_high","dot_cond3_sub320.txt",9,0.333333333333333,"320_high_3_316"
"321.mixed","321","mixed",1,"prototype","dot_cond4_sub321.txt",1,0,"321_mixed_1_278"
"321.mixed","321","mixed",1,"old","dot_cond4_sub321.txt",99,0.414141414141414,"321_mixed_1_278"
"321.mixed","321","mixed",1,"new_low","dot_cond4_sub321.txt",3,0.333333333333333,"321_mixed_1_278"
"321.mixed","321","mixed",1,"new_med","dot_cond4_sub321.txt",6,0.166666666666667,"321_mixed_1_278"
"321.mixed","321","mixed",1,"new_high","dot_cond4_sub321.txt",9,0.222222222222222,"321_mixed_1_278"
"321.mixed","321","mixed",2,"prototype","dot_cond4_sub321.txt",1,0,"321_mixed_2_303"
"321.mixed","321","mixed",2,"old","dot_cond4_sub321.txt",99,0.434343434343434,"321_mixed_2_303"
"321.mixed","321","mixed",2,"new_low","dot_cond4_sub321.txt",3,0,"321_mixed_2_303"
"321.mixed","321","mixed",2,"new_med","dot_cond4_sub321.txt",6,0,"321_mixed_2_303"
"321.mixed","321","mixed",2,"new_high","dot_cond4_sub321.txt",9,0.111111111111111,"321_mixed_2_303"
"321.mixed","321","mixed",3,"prototype","dot_cond4_sub321.txt",1,1,"321_mixed_3_341"
"321.mixed","321","mixed",3,"old","dot_cond4_sub321.txt",99,0.272727272727273,"321_mixed_3_341"
"321.mixed","321","mixed",3,"new_low","dot_cond4_sub321.txt",3,0.333333333333333,"321_mixed_3_341"
"321.mixed","321","mixed",3,"new_med","dot_cond4_sub321.txt",6,0.166666666666667,"321_mixed_3_341"
"321.mixed","321","mixed",3,"new_high","dot_cond4_sub321.txt",9,0.333333333333333,"321_mixed_3_341"
"322.low","322","low",1,"prototype","dot_cond1_sub322.txt",1,1,"322_low_1_283"
"322.low","322","low",1,"old","dot_cond1_sub322.txt",99,0.888888888888889,"322_low_1_283"
"322.low","322","low",1,"new_low","dot_cond1_sub322.txt",3,0.666666666666667,"322_low_1_283"
"322.low","322","low",1,"new_med","dot_cond1_sub322.txt",6,0.833333333333333,"322_low_1_283"
"322.low","322","low",1,"new_high","dot_cond1_sub322.txt",9,0.333333333333333,"322_low_1_283"
"322.low","322","low",2,"prototype","dot_cond1_sub322.txt",1,1,"322_low_2_353"
"322.low","322","low",2,"old","dot_cond1_sub322.txt",99,0.94949494949495,"322_low_2_353"
"322.low","322","low",2,"new_low","dot_cond1_sub322.txt",3,1,"322_low_2_353"
"322.low","322","low",2,"new_med","dot_cond1_sub322.txt",6,0.833333333333333,"322_low_2_353"
"322.low","322","low",2,"new_high","dot_cond1_sub322.txt",9,0.444444444444444,"322_low_2_353"
"322.low","322","low",3,"prototype","dot_cond1_sub322.txt",1,1,"322_low_3_281"
"322.low","322","low",3,"old","dot_cond1_sub322.txt",99,0.878787878787879,"322_low_3_281"
"322.low","322","low",3,"new_low","dot_cond1_sub322.txt",3,1,"322_low_3_281"
"322.low","322","low",3,"new_med","dot_cond1_sub322.txt",6,1,"322_low_3_281"
"322.low","322","low",3,"new_high","dot_cond1_sub322.txt",9,0.777777777777778,"322_low_3_281"
"323.medium","323","medium",1,"prototype","dot_cond2_sub323.txt",1,1,"323_medium_1_352"
"323.medium","323","medium",1,"old","dot_cond2_sub323.txt",99,0.707070707070707,"323_medium_1_352"
"323.medium","323","medium",1,"new_low","dot_cond2_sub323.txt",3,0.666666666666667,"323_medium_1_352"
"323.medium","323","medium",1,"new_med","dot_cond2_sub323.txt",6,0.5,"323_medium_1_352"
"323.medium","323","medium",1,"new_high","dot_cond2_sub323.txt",9,0.555555555555556,"323_medium_1_352"
"323.medium","323","medium",2,"prototype","dot_cond2_sub323.txt",1,1,"323_medium_2_281"
"323.medium","323","medium",2,"old","dot_cond2_sub323.txt",99,0.898989898989899,"323_medium_2_281"
"323.medium","323","medium",2,"new_low","dot_cond2_sub323.txt",3,1,"323_medium_2_281"
"323.medium","323","medium",2,"new_med","dot_cond2_sub323.txt",6,1,"323_medium_2_281"
"323.medium","323","medium",2,"new_high","dot_cond2_sub323.txt",9,1,"323_medium_2_281"
"323.medium","323","medium",3,"prototype","dot_cond2_sub323.txt",1,1,"323_medium_3_344"
"323.medium","323","medium",3,"old","dot_cond2_sub323.txt",99,0.787878787878788,"323_medium_3_344"
"323.medium","323","medium",3,"new_low","dot_cond2_sub323.txt",3,0.666666666666667,"323_medium_3_344"
"323.medium","323","medium",3,"new_med","dot_cond2_sub323.txt",6,0.833333333333333,"323_medium_3_344"
"323.medium","323","medium",3,"new_high","dot_cond2_sub323.txt",9,0.888888888888889,"323_medium_3_344"
"324.high","324","high",1,"prototype","dot_cond3_sub324.txt",1,0,"324_high_1_330"
