"","phase","block","trial","itemtype","category","token","distortion","response","correct","rt","dot1x","dot1y","dot2x","dot2y","dot3x","dot3y","dot4x","dot4y","dot5x","dot5y","dot6x","dot6y","dot7x","dot7y","dot8x","dot8y","dot9x","dot9y","ID","condition"
"10216",2,1,34,1,1,33,3,2,0,772,-16,-12,13,-13,-2,9,-13,-11,9,10,10,-3,-3,-6,6,14,13,-17,29,3
"10217",2,1,35,3,2,3,1,2,1,911,-14,14,12,-5,-10,14,-2,-6,5,-11,13,-12,-1,-10,-9,-1,-2,4,29,3
"10218",2,1,36,5,3,8,3,1,0,853,7,8,-14,1,-2,-10,18,-5,10,-1,21,-10,-15,-12,10,12,13,-19,29,3
"10219",2,1,37,5,3,2,3,3,1,526,-2,7,-14,1,4,-9,13,-17,10,0,6,-3,-23,-11,9,7,3,-12,29,3
"10220",2,1,38,4,2,3,2,2,1,675,-13,17,13,-6,-9,9,-3,-4,7,-10,13,-13,-2,-12,-9,-1,7,-5,29,3
"10221",2,1,39,1,3,75,3,1,0,849,9,11,-16,2,-1,-13,11,-9,12,0,4,3,-14,-12,3,-1,5,-11,29,3
"10222",2,1,40,5,3,3,3,1,0,1530,8,11,-14,1,1,-8,22,-7,8,-3,6,-7,-19,-16,5,2,-4,-23,29,3
"10223",2,1,41,5,1,8,3,3,0,520,-9,-13,15,-11,0,7,-2,-16,12,13,13,-1,-1,-5,3,10,7,-12,29,3
"10224",2,1,42,1,3,88,3,2,0,719,14,11,-13,1,1,-13,22,-4,14,8,4,-8,-14,-9,16,10,9,-5,29,3
"10225",2,1,43,1,1,64,3,2,0,748,-9,-12,14,-11,-1,19,2,-6,9,9,11,8,0,-4,3,10,11,-17,29,3
"10226",2,1,44,1,3,64,3,3,1,617,6,11,-14,-2,12,-10,15,-9,12,-1,11,-4,-17,-13,7,8,0,-10,29,3
"10227",2,1,45,5,2,8,3,2,1,1018,-14,16,18,4,-2,13,-10,-14,11,-17,4,-15,4,-9,-3,10,3,8,29,3
"10228",2,1,46,3,2,1,1,2,1,731,-13,14,18,-6,-10,14,-1,-4,5,-11,13,-13,-2,-10,-10,-1,-2,3,29,3
"10229",2,1,47,5,2,5,3,1,0,760,-24,21,14,-4,-12,17,-6,-3,7,-11,5,-3,-3,-10,-14,5,0,0,29,3
"10230",2,1,48,4,1,4,2,3,0,900,-8,-11,16,-12,-2,9,-2,-15,5,7,13,1,-2,-3,3,9,7,-14,29,3
"10231",2,1,49,5,2,7,3,2,1,715,-23,9,18,4,-10,11,-9,-15,9,-9,14,-11,-8,-20,-9,3,1,3,29,3
"10232",2,1,50,2,1,0,0,3,0,857,-8,-12,14,-10,-3,10,-3,-15,8,8,13,0,-1,-3,4,10,8,-13,29,3
"10233",2,1,51,4,3,1,2,1,0,450,6,10,-16,4,-2,-10,7,-5,10,0,12,-5,-12,-12,8,8,2,-15,29,3
"10234",2,1,52,5,3,6,3,3,1,1401,8,9,-12,3,-5,-5,15,-15,9,1,1,-3,-9,-10,19,15,4,-23,29,3
"10235",2,1,53,5,3,7,3,3,1,2877,8,9,-24,7,3,-8,20,-11,20,-2,14,5,-14,-9,4,18,2,-13,29,3
"10236",2,1,54,5,2,2,3,2,1,677,-13,14,13,-5,-1,5,1,-10,5,-7,6,-19,-5,-11,-9,0,-2,3,29,3
"10237",2,1,55,1,2,31,3,1,0,1203,-11,9,17,-6,-11,13,-11,-10,7,-11,11,-7,-2,-12,-7,-5,-4,4,29,3
"10238",2,1,56,5,3,4,3,2,0,1134,14,12,-14,3,2,-5,12,-14,1,7,11,-6,-15,-14,8,10,-6,-23,29,3
"10239",2,1,57,5,2,6,3,2,1,698,-11,7,8,-4,-6,10,-6,-11,1,-10,14,-14,5,0,-13,-9,-3,3,29,3
"10240",2,1,58,4,3,4,2,3,1,617,8,11,-15,3,2,-9,14,-8,15,0,9,-6,-13,-9,10,7,-6,-13,29,3
"10241",2,1,59,1,1,22,3,1,1,827,0,-19,15,-10,-12,19,7,-25,15,10,18,1,4,-5,9,19,9,-13,29,3
"10242",2,1,60,4,1,6,2,3,0,805,-6,-13,14,-12,7,11,-2,-14,10,8,10,-3,0,-4,2,9,8,-11,29,3
"10243",2,1,61,1,2,87,3,2,1,737,-15,12,11,-8,-9,21,-4,-6,14,-15,3,-10,8,-11,-9,-1,1,10,29,3
"10244",2,1,62,5,1,6,3,2,0,813,-8,-11,14,-12,-5,18,0,-10,9,7,22,-4,-6,-4,0,8,13,-20,29,3
"10245",2,1,63,5,1,2,3,3,0,808,-5,-9,22,-19,4,3,-8,-7,15,11,13,1,-3,-11,1,1,3,-15,29,3
"10246",2,1,64,4,2,1,2,2,1,2034,-10,16,22,0,-5,19,-3,-5,5,-11,14,-13,-2,-8,-12,1,-4,3,29,3
"10247",2,1,65,4,2,4,2,1,0,589,-4,7,14,-7,-9,13,7,-15,5,-10,12,-12,-1,-11,-11,1,-5,4,29,3
"10248",2,1,66,1,3,85,3,3,1,1024,8,12,-16,2,2,-5,6,-14,10,2,13,-4,-14,-9,4,4,1,-11,29,3
"10249",2,1,67,4,1,3,2,2,0,932,-6,-11,15,-9,-10,10,-2,-6,6,10,11,1,-3,-3,4,8,9,-13,29,3
"10250",2,1,68,5,2,1,3,2,1,601,-23,19,11,-7,-5,9,-1,-7,9,-13,14,-16,-1,-10,-9,-1,0,4,29,3
"10251",2,1,69,2,2,0,0,2,1,779,-14,15,12,-5,-10,14,-2,-6,6,-11,13,-12,-2,-10,-10,0,-2,4,29,3
"10252",2,1,70,5,1,5,3,3,0,903,-14,-10,11,-20,-9,16,-9,-9,10,6,11,-1,0,-3,3,11,3,-14,29,3
"10253",2,1,71,5,3,1,3,3,1,719,11,10,-12,4,3,-9,14,-9,11,0,10,2,-13,-11,13,17,5,-12,29,3
"10254",2,1,72,1,1,61,3,2,0,398,-7,-12,14,-11,-9,1,2,-19,15,6,11,1,0,-1,0,12,10,-17,29,3
"10255",2,1,73,1,1,75,3,1,1,758,-6,-18,16,-15,-1,14,-2,-22,11,5,14,1,-1,-7,5,12,6,-12,29,3
"10256",2,1,74,4,3,2,2,1,0,852,7,7,-14,3,3,-10,14,-7,5,1,12,-3,-14,-9,8,9,7,-11,29,3
"10257",2,1,75,5,3,9,3,2,0,1036,0,14,-10,0,0,-7,9,-10,7,7,12,-4,-17,-15,11,17,3,-15,29,3
"10258",2,1,76,1,1,62,3,3,0,461,-18,-2,17,-15,-6,11,-4,-14,7,4,5,-1,1,1,12,11,1,-6,29,3
"10259",2,1,77,4,3,5,2,3,1,1702,8,12,-19,10,5,-11,12,-10,15,2,15,-3,-23,-2,8,8,4,-14,29,3
"10260",2,1,78,1,3,68,3,1,0,478,5,5,-16,0,13,-7,8,-11,7,2,10,-4,-10,-11,6,12,4,-14,29,3
"10261",2,1,79,3,1,3,1,1,1,837,-8,-12,14,-10,-3,10,-3,-15,9,9,13,0,-1,-4,5,10,9,-14,29,3
"10262",2,1,80,1,1,20,3,3,0,1053,-14,-19,12,-11,-1,15,-4,-16,17,11,12,-1,-2,-2,14,5,7,-12,29,3
"10263",2,1,81,5,3,5,3,3,1,2206,10,10,-16,-8,9,-12,19,-1,15,0,10,-4,-23,-15,19,16,11,-6,29,3
"10264",2,1,82,1,3,2,3,1,0,1153,13,2,-14,0,12,-13,11,-8,4,-3,11,-4,-15,-3,6,16,0,-17,29,3
"10265",2,1,83,3,3,1,1,3,1,862,8,8,-14,2,3,-8,12,-10,10,1,12,-4,-21,-16,10,9,-2,-17,29,3
"10266",2,1,84,1,2,48,3,2,1,711,-15,8,17,-6,-11,15,-5,-2,2,-14,17,-12,-1,-11,-11,0,2,3,29,3
"10267",1,1,1,1,1,4,3,1,1,10074,-14,-3,-8,3,7,-22,-7,-5,-3,21,14,3,-11,9,-16,9,4,8,30,3
"10268",1,1,2,1,3,7,3,2,0,1111,-6,-3,-13,6,5,5,-12,15,5,21,15,-9,8,4,10,11,-8,-6,30,3
"10269",1,1,3,1,1,1,3,2,0,1285,-3,10,-3,-12,14,-13,-17,2,8,19,15,5,-10,10,-5,11,11,7,30,3
"10270",1,1,4,1,1,6,3,1,1,1100,-1,8,1,-5,14,-23,-12,0,2,21,13,3,-7,6,-4,10,9,9,30,3
"10271",1,1,5,1,1,5,3,3,0,1050,-3,3,-2,-5,14,-13,-10,-3,-4,5,3,0,-11,11,-4,9,17,6,30,3
"10272",1,1,6,1,3,3,3,3,1,587,-9,-6,-12,10,7,5,-5,10,10,16,9,4,15,12,0,16,-2,0,30,3
"10273",1,1,7,1,1,2,3,1,1,2159,-3,5,0,-6,14,-13,-12,-1,1,15,17,6,-8,8,-6,11,15,4,30,3
"10274",1,1,8,1,2,8,3,2,1,1093,15,-1,-18,-9,10,-3,-8,-16,8,7,-6,-5,22,-11,6,-10,-11,-2,30,3
"10275",1,1,9,1,1,7,3,2,0,1045,-5,5,0,-7,13,-9,-10,-1,0,21,9,2,-9,10,-1,9,11,11,30,3
"10276",1,1,10,1,3,1,3,1,0,1398,-14,-5,-6,1,5,5,-2,11,9,15,19,7,11,-5,4,16,0,3,30,3
"10277",1,1,11,1,2,7,3,1,0,1722,12,-2,-23,-5,15,3,-10,-24,7,13,6,-9,3,-1,1,-3,1,-6,30,3
"10278",1,1,12,1,3,9,3,2,0,1633,-5,-7,-8,-5,9,1,-13,2,9,15,5,-2,15,13,7,11,-1,4,30,3
"10279",1,1,13,1,1,8,3,2,0,1228,-3,3,1,-7,12,-13,-11,0,-1,24,15,7,-16,7,-4,6,2,7,30,3
"10280",1,1,14,1,2,1,3,2,1,1094,15,0,-14,-8,5,-6,-10,-4,12,11,-10,-10,12,-11,1,-6,3,-8,30,3
"10281",1,1,15,1,1,3,3,3,0,1383,-4,3,-2,-6,15,-17,-12,-1,1,8,9,9,-16,9,-15,17,17,13,30,3
"10282",1,1,16,1,2,2,3,1,0,1051,17,-4,-22,-16,6,1,-7,-5,15,16,-3,-6,8,-13,9,-11,-15,-2,30,3
"10283",1,1,17,1,1,9,3,2,0,875,-3,2,-9,-2,4,-18,-8,3,1,15,12,4,-7,9,-11,14,8,10,30,3
"10284",1,1,18,1,3,5,3,1,0,4307,-16,-9,-15,8,4,3,-5,13,8,14,15,-4,8,2,4,19,1,3,30,3
"10285",1,1,19,1,2,9,3,3,0,1474,13,-2,-13,-9,10,1,-5,-16,20,7,-11,-11,18,-8,5,-3,-8,-8,30,3
"10286",1,1,20,1,2,3,3,2,1,1219,15,-1,-11,-8,4,-2,-6,-19,15,8,-2,-5,11,-8,2,-4,-5,-12,30,3
"10287",1,1,21,1,3,6,3,3,1,1451,-13,-10,-7,2,2,4,-3,9,9,14,10,-3,11,-6,12,12,-9,-2,30,3
"10288",1,1,22,1,3,8,3,1,0,1213,-6,-9,-9,1,2,5,-3,8,9,12,21,1,2,-7,6,9,-1,2,30,3
"10289",1,1,23,1,2,6,3,2,1,2408,13,-1,-10,-7,6,-3,-2,-10,11,8,-6,-3,17,-7,0,-13,-1,-7,30,3
"10290",1,1,24,1,2,5,3,2,1,8101,14,-7,-11,-8,-4,5,-1,-9,9,9,-2,-12,23,-4,7,-9,-7,-9,30,3
"10291",1,1,25,1,3,2,3,3,1,926,-4,-4,-8,2,-1,1,-1,7,15,13,18,-9,8,4,3,11,1,5,30,3
"10292",1,1,26,1,2,4,3,3,0,997,14,-2,-5,-3,3,-2,-2,-15,11,9,-6,4,18,-2,11,-8,-7,-8,30,3
"10293",1,1,27,1,3,4,3,3,1,1032,-14,-7,-9,2,5,5,-4,8,12,13,22,-10,10,-1,4,12,3,-8,30,3
"10294",1,2,1,1,1,13,3,1,1,442,-3,3,-5,-8,22,-11,-10,-1,2,16,21,4,-10,10,-11,17,2,2,30,3
"10295",1,2,2,1,3,18,3,2,0,1284,-8,-5,2,-5,5,5,-11,6,10,16,14,-2,8,4,-1,1,-1,4,30,3
"10296",1,2,3,1,1,10,3,2,0,797,-9,4,3,-10,11,-11,-13,1,5,16,12,7,-12,4,-8,7,16,16,30,3
"10297",1,2,4,1,2,14,3,3,0,713,18,-5,-5,2,5,-5,1,-13,6,16,3,-11,16,-7,4,-9,2,-1,30,3
"10298",1,2,5,1,3,13,3,3,1,1462,-16,-4,-1,0,11,8,-3,11,9,18,14,-11,7,4,6,11,1,2,30,3
"10299",1,2,6,1,2,10,3,1,0,951,16,4,-11,-6,5,-7,-6,-13,8,9,-7,-3,5,-16,9,-7,-5,-9,30,3
"10300",1,2,7,1,1,11,3,1,1,413,5,14,-2,2,9,-17,-5,7,7,10,15,11,-1,12,-15,7,10,11,30,3
"10301",1,2,8,1,2,13,3,2,1,2248,18,-3,-13,-16,10,-1,-5,-14,15,13,1,-7,13,-7,6,3,-7,-10,30,3
"10302",1,2,9,1,2,18,3,2,1,665,11,-4,-16,-5,8,-8,-3,-15,15,6,-2,-6,4,-18,6,-1,-5,-10,30,3
"10303",1,2,10,1,2,15,3,3,0,746,14,-4,-8,-4,12,-3,-8,-19,8,0,-7,-1,13,-8,8,-6,-8,-11,30,3
"10304",1,2,11,1,3,11,3,2,0,1256,-9,-5,-8,2,7,5,-5,7,10,20,16,-3,3,3,5,10,-2,2,30,3
"10305",1,2,12,1,3,15,3,2,0,914,-10,-6,-11,9,8,3,-1,8,13,11,16,-3,12,-2,6,9,3,3,30,3
"10306",1,2,13,1,1,15,3,1,1,809,-6,6,-11,-14,11,-14,-9,-1,4,21,15,10,-13,18,-9,16,12,7,30,3
"10307",1,2,14,1,3,10,3,3,1,1701,-8,-7,-7,2,15,13,4,13,10,11,14,-2,11,2,-1,18,0,1,30,3
"10308",1,2,15,1,2,16,3,1,0,1022,18,7,-12,-8,-5,2,-5,-13,11,8,1,-3,14,-5,6,-12,-11,-13,30,3
"10309",1,2,16,1,3,16,3,2,0,1009,-10,-5,0,11,2,1,7,2,16,5,11,-3,13,3,7,11,-5,0,30,3
"10310",1,2,17,1,3,14,3,2,0,741,-4,3,-9,3,-4,6,-1,10,13,19,14,-1,3,10,7,5,-1,4,30,3
"10311",1,2,18,1,1,14,3,1,1,787,2,-4,-1,-15,23,-7,-16,1,4,14,14,10,1,2,2,4,14,5,30,3
"10312",1,2,19,1,3,17,3,2,0,1119,-16,0,-3,0,7,2,-7,8,1,22,15,-3,4,8,12,14,-8,6,30,3
"10313",1,2,20,1,1,12,3,1,1,846,-1,7,8,-9,14,-12,-20,3,3,14,13,8,-18,17,-5,2,11,9,30,3
"10314",1,2,21,1,1,17,3,1,1,1095,-9,8,-4,-5,8,-12,-15,2,9,5,14,5,-15,5,-7,11,12,10,30,3
"10315",1,2,22,1,2,11,3,2,1,1014,14,-3,-17,-10,5,-4,-1,-6,4,19,-1,1,14,-11,4,-6,-7,-10,30,3
"10316",1,2,23,1,3,12,3,3,1,1337,-10,-7,-6,5,6,3,1,19,9,15,9,4,13,0,8,10,-4,-2,30,3
"10317",1,2,24,1,1,16,3,1,1,1089,-4,5,4,-6,10,-16,-13,-2,2,14,18,9,-14,11,-14,8,15,0,30,3
"10318",1,2,25,1,1,18,3,2,0,1104,-10,-2,0,-6,12,-7,-6,3,3,13,22,-5,-11,10,-5,10,9,20,30,3
"10319",1,2,26,1,2,12,3,2,1,1040,11,7,-13,-7,10,-6,-3,-15,3,6,-2,-7,4,-6,2,-1,-5,-9,30,3
"10320",1,2,27,1,2,17,3,1,0,802,13,-7,-17,-13,5,2,-2,-23,7,12,-8,-6,18,-11,4,-2,-7,-11,30,3
"10321",1,3,1,1,1,21,3,1,1,671,1,8,0,-12,12,-12,-12,0,8,12,12,11,-13,6,-5,10,8,8,30,3
"10322",1,3,2,1,2,23,3,3,0,735,9,-8,-9,-10,10,7,-4,-19,14,1,2,-4,14,-9,2,-9,-7,-12,30,3
"10323",1,3,3,1,3,24,3,2,0,2013,-4,-10,1,-4,7,4,-12,1,10,16,13,-11,4,1,11,13,-9,1,30,3
"10324",1,3,4,1,1,27,3,1,1,680,-14,3,-2,-3,8,-18,-11,0,6,12,11,11,-10,9,1,13,8,18,30,3
"10325",1,3,5,1,3,25,3,2,0,809,-18,2,-8,4,4,4,-6,13,9,15,13,-3,7,6,6,14,-6,9,30,3
"10326",1,3,6,1,3,23,3,3,1,787,-9,-8,1,-6,-4,-3,-13,10,9,15,16,0,13,-6,3,13,5,11,30,3
"10327",1,3,7,1,3,27,3,3,1,1360,-8,-5,-15,7,-2,7,1,15,3,23,15,-7,9,5,5,15,4,1,30,3
"10328",1,3,8,1,3,26,3,3,1,2932,-14,1,-7,1,7,2,3,15,14,13,10,-4,7,-2,9,10,4,1,30,3
"10329",1,3,9,1,1,24,3,2,0,827,-3,6,-7,-7,13,-14,-12,-1,11,15,11,8,-5,4,-9,13,9,11,30,3
"10330",1,3,10,1,3,19,3,3,1,790,-9,-6,1,10,7,3,-2,12,10,10,20,-1,13,-4,0,20,1,1,30,3
"10331",1,3,11,1,1,23,3,3,0,1346,3,4,-2,-5,15,-13,-11,-2,4,15,14,6,1,16,-10,13,9,8,30,3
"10332",1,3,12,1,2,25,3,2,1,1017,14,-2,-17,-11,6,-4,-3,-13,7,8,-7,-4,8,-5,1,-4,-7,-10,30,3
"10333",1,3,13,1,3,20,3,1,0,525,-19,3,-8,4,-1,11,-1,17,6,24,15,-1,10,-1,6,11,5,-1,30,3
"10334",1,3,14,1,1,22,3,1,1,981,-9,1,-3,-6,13,-12,-12,-5,8,17,6,2,-4,7,-3,13,9,11,30,3
"10335",1,3,15,1,2,21,3,2,1,2265,18,-7,-15,-4,-3,3,2,-14,12,18,-6,-9,12,-11,2,-10,-3,-10,30,3
"10336",1,3,16,1,1,19,3,1,1,953,-4,2,-1,-4,10,-16,-17,6,5,17,13,5,-9,13,-5,17,14,16,30,3
"10337",1,3,17,1,2,24,3,3,0,1150,15,-4,-12,-8,4,-2,-3,-9,6,6,-4,-7,12,-6,8,-10,-7,-10,30,3
"10338",1,3,18,1,1,26,3,2,0,1324,-1,-3,-2,-10,3,-20,-16,-2,0,15,5,13,-10,10,-2,0,16,1,30,3
"10339",1,3,19,1,2,27,3,2,1,963,16,-3,-8,0,7,-1,-13,-17,11,10,-2,-7,12,-8,5,-7,-8,-7,30,3
"10340",1,3,20,1,3,21,3,3,1,758,-11,-8,-15,0,5,8,-1,7,9,16,19,1,12,8,3,5,-7,-2,30,3
"10341",1,3,21,1,2,26,3,2,1,1172,14,-2,-11,-9,3,-12,-7,-5,1,19,5,-13,15,-11,4,-6,-5,-10,30,3
"10342",1,3,22,1,3,22,3,1,0,561,-4,-11,-13,-1,5,5,1,10,9,17,20,-6,13,-1,7,11,9,1,30,3
"10343",1,3,23,1,2,22,3,1,0,662,16,-3,-12,-9,12,3,-5,-15,15,13,-8,-13,18,-17,1,-7,-4,-5,30,3
"10344",1,3,24,1,1,25,3,1,1,438,5,14,-1,-7,15,-15,-11,-5,4,16,18,0,-7,11,-4,8,13,14,30,3
"10345",1,3,25,1,2,19,3,2,1,993,9,-5,-10,-4,4,1,5,-14,10,8,-3,0,13,-8,12,-13,-16,-7,30,3
"10346",1,3,26,1,1,20,3,1,1,1092,-6,5,-2,-13,13,-14,-13,-4,3,16,13,6,-7,7,-15,9,11,10,30,3
"10347",1,3,27,1,2,20,3,3,0,597,12,-8,-15,-7,1,2,-3,-15,6,9,-3,-4,12,0,13,3,-8,-2,30,3
"10348",1,4,1,1,2,29,3,3,0,488,8,-8,-12,-7,-4,-9,-1,-16,2,4,-10,2,7,-4,-1,-11,-5,-11,30,3
"10349",1,4,2,1,2,36,3,3,0,577,12,6,-15,-7,5,-4,4,-9,10,14,-7,-5,12,-9,8,-7,0,-12,30,3
"10350",1,4,3,1,2,33,3,1,0,951,20,-2,-19,2,6,-1,-3,-9,3,19,7,-5,21,-8,0,5,3,-3,30,3
"10351",1,4,4,1,3,33,3,3,1,924,-13,-6,-10,4,11,-5,-7,9,11,16,16,-2,9,5,8,10,-1,3,30,3
"10352",1,4,5,1,1,32,3,3,0,996,-3,4,8,-1,12,-15,-17,-5,-6,5,12,2,-10,10,4,18,8,13,30,3
"10353",1,4,6,1,1,28,3,2,0,809,-1,4,-6,-4,14,-8,-15,-8,6,16,15,1,-11,11,1,3,20,10,30,3
"10354",1,4,7,1,1,34,3,2,0,548,-4,5,4,0,14,-14,-10,-5,-5,22,10,6,-10,9,-5,9,12,11,30,3
"10355",1,4,8,1,1,31,3,1,1,394,-5,3,0,-4,17,-12,-17,8,-2,21,8,5,-10,7,3,12,8,11,30,3
"10356",1,4,9,1,1,29,3,1,1,838,-3,3,0,-4,20,-22,-3,-1,8,18,23,9,-10,10,-3,7,10,12,30,3
"10357",1,4,10,1,2,34,3,2,1,833,12,1,-14,-7,6,-3,-1,-13,12,14,-7,-15,14,-7,-4,-3,-8,-4,30,3
"10358",1,4,11,1,1,33,3,2,0,667,-6,2,-2,-4,13,-17,-12,-1,1,9,3,12,-8,7,-1,14,18,3,30,3
"10359",1,4,12,1,3,30,3,2,0,972,0,-15,-7,2,6,-1,-4,9,2,19,15,-3,8,1,9,8,-1,0,30,3
"10360",1,4,13,1,2,35,3,3,0,1425,17,-1,-15,-12,0,-9,-1,-7,11,13,-3,-3,13,-8,10,3,-6,-11,30,3
"10361",1,4,14,1,3,31,3,3,1,677,-19,-1,1,-5,-2,1,-7,1,5,13,19,-5,10,0,17,16,1,1,30,3
"10362",1,4,15,1,3,29,3,3,1,709,-19,-6,-9,1,6,6,0,13,13,13,23,-6,7,3,8,9,1,1,30,3
"10363",1,4,16,1,3,36,3,3,1,643,-11,-10,-2,-5,0,7,-4,7,15,6,14,-4,16,12,10,7,2,2,30,3
"10364",1,4,17,1,1,30,3,1,1,837,-11,-4,-1,-6,10,-18,-13,4,3,16,18,9,-9,8,-3,4,12,9,30,3
"10365",1,4,18,1,2,28,3,2,1,911,16,-4,-11,-8,-5,-11,-2,-14,2,5,-13,-5,4,-5,7,1,-7,-9,30,3
"10366",1,4,19,1,2,31,3,2,1,839,21,-5,-7,-11,8,-5,-5,-8,9,10,-1,-4,5,-5,10,-15,-10,-11,30,3
"10367",1,4,20,1,2,30,3,3,0,1234,14,-5,-5,-7,-3,-10,-4,-12,20,17,-8,0,14,-9,4,-6,-7,-10,30,3
"10368",1,4,21,1,3,34,3,3,1,1532,-16,-7,-12,2,6,5,-4,9,17,9,11,-7,18,-7,7,11,-3,4,30,3
"10369",1,4,22,1,1,36,3,1,1,556,-9,3,-6,-2,7,-22,-16,-10,1,17,7,5,-16,13,-6,3,12,7,30,3
"10370",1,4,23,1,1,35,3,1,1,897,-1,6,9,4,10,-20,-11,0,3,9,20,-2,-11,13,-4,10,10,12,30,3
"10371",1,4,24,1,3,28,3,3,1,1401,-9,-6,-13,6,6,-6,-8,12,11,17,12,-1,5,8,-2,4,1,4,30,3
"10372",1,4,25,1,3,32,3,3,1,1742,-18,-8,-11,-5,-4,-2,-8,7,8,17,18,8,9,2,-1,7,5,0,30,3
"10373",1,4,26,1,3,35,3,3,1,1636,-1,-6,-2,-4,7,3,-2,10,10,14,16,-1,10,-2,-1,13,-7,5,30,3
"10374",1,4,27,1,2,32,3,2,1,685,15,-1,-14,-8,3,-3,-1,-15,11,8,-10,-14,14,-7,6,-6,2,-16,30,3
"10375",1,5,1,1,2,41,3,1,0,1118,13,0,-14,-8,6,1,-1,-16,9,9,0,0,18,-14,12,-12,-11,-6,30,3
"10376",1,5,2,1,1,44,3,1,1,445,-1,2,-11,0,19,-23,-20,3,4,16,19,5,-13,16,-6,8,20,1,30,3
"10377",1,5,3,1,3,37,3,2,0,726,-16,-15,-8,-7,5,3,-1,8,11,21,16,-1,6,-5,11,6,2,3,30,3
"10378",1,5,4,1,1,38,3,3,0,1109,-1,4,-2,0,14,-13,-16,3,9,7,12,-1,-18,12,-11,13,12,8,30,3
"10379",1,5,5,1,1,43,3,1,1,805,-6,5,0,-4,14,-14,-18,0,6,22,15,2,-10,13,-15,6,5,10,30,3
"10380",1,5,6,1,3,39,3,3,1,1232,-13,-1,-8,1,10,4,-3,11,10,14,15,2,6,7,5,11,2,0,30,3
"10381",1,5,7,1,2,39,3,2,1,619,20,0,-11,-5,-2,-5,-4,-15,9,9,3,-1,23,-16,3,-4,-4,-9,30,3
"10382",1,5,8,1,1,45,3,3,0,1021,-5,5,-1,-6,15,-11,-11,-2,13,14,3,9,-14,13,-9,10,10,9,30,3
"10383",1,5,9,1,3,43,3,3,1,848,-7,-6,-8,4,16,-2,-5,8,4,20,18,8,11,7,6,6,0,3,30,3
"10384",1,5,10,1,3,42,3,1,0,555,-10,-7,-9,3,11,3,-12,14,7,10,13,-2,7,2,5,12,1,1,30,3
"10385",1,5,11,1,1,41,3,3,0,1010,-5,5,-4,-3,14,-14,-13,0,1,7,16,3,-10,12,-5,10,13,12,30,3
"10386",1,5,12,1,2,44,3,2,1,1398,16,-3,-7,-11,6,-5,-4,-14,8,10,-4,-7,20,-12,2,-7,-5,-10,30,3
"10387",1,5,13,1,2,38,3,1,0,921,24,-11,-19,2,4,-4,-8,-16,10,10,-4,-6,8,-10,6,-9,-15,-16,30,3
"10388",1,5,14,1,3,44,3,3,1,2801,-9,-17,-7,4,1,13,-4,10,12,18,17,-2,7,3,7,13,5,0,30,3
"10389",1,5,15,1,2,37,3,2,1,798,18,0,-15,-6,6,-3,-3,-15,15,1,-4,-6,12,-9,3,-4,-5,-10,30,3
"10390",1,5,16,1,3,41,3,1,0,874,-10,-6,-7,3,16,7,-12,18,6,20,17,-3,9,3,5,9,5,-5,30,3
"10391",1,5,17,1,1,37,3,1,1,1637,-2,3,-8,-10,15,-12,-11,0,2,22,19,3,-1,19,4,17,3,19,30,3
"10392",1,5,18,1,1,39,3,3,0,1424,4,-6,1,-6,14,-13,-13,1,4,14,14,4,-17,7,-5,15,10,9,30,3
"10393",1,5,19,1,2,45,3,3,0,1556,17,-2,-13,-11,10,0,-2,-14,5,15,-1,-10,15,-11,-1,-2,-14,0,30,3
"10394",1,5,20,1,2,42,3,2,1,898,20,-1,-10,-12,4,-6,-6,-7,10,8,-2,-5,8,-10,3,-4,-7,-9,30,3
"10395",1,5,21,1,3,40,3,2,0,1577,-9,-8,-17,-4,10,4,-5,9,8,16,20,-6,17,10,7,11,2,5,30,3
"10396",1,5,22,1,2,40,3,2,1,2774,20,-3,-9,-1,0,1,7,-21,2,3,-4,-5,16,-8,-7,-10,-5,0,30,3
"10397",1,5,23,1,3,45,3,3,1,1170,-10,-12,-2,4,6,5,-4,10,20,9,11,-4,8,2,16,9,1,0,30,3
"10398",1,5,24,1,1,42,3,1,1,608,-3,3,0,-6,12,-13,-7,3,-5,20,15,5,-18,4,-12,4,10,11,30,3
"10399",1,5,25,1,3,38,3,3,1,916,-9,-6,-8,4,11,5,-2,6,3,12,13,-8,17,-7,8,10,-1,2,30,3
"10400",1,5,26,1,1,40,3,3,0,2140,-2,-5,-1,4,12,-12,-11,1,2,15,12,2,-7,9,-6,11,10,15,30,3
"10401",1,5,27,1,2,43,3,2,1,981,16,2,-18,-4,0,-12,-4,-15,2,2,-9,4,3,-9,9,1,3,-14,30,3
"10402",1,6,1,1,2,47,3,3,0,1127,10,2,-12,-7,0,2,-3,-18,9,7,-5,1,14,-10,7,-9,-7,-15,30,3
"10403",1,6,2,1,3,51,3,3,1,840,-6,-12,-5,4,-2,8,-8,10,9,16,13,-1,-1,0,13,4,0,3,30,3
"10404",1,6,3,1,1,54,3,1,1,979,-3,-4,-5,-14,12,-12,-11,-2,5,15,16,8,-7,13,-4,8,12,12,30,3
"10405",1,6,4,1,1,48,3,1,1,1369,-7,-4,-11,0,12,-9,-13,-1,2,16,22,7,-7,16,-6,14,14,12,30,3
"10406",1,6,5,1,3,46,3,3,1,958,-8,-6,-6,0,-3,11,0,10,11,13,21,1,7,3,9,11,0,4,30,3
